PTC_id,text,feature,properties
7092,"As Edward Pentin notes: “all 3 prelates have since been special advisors of Francis or rehabilitated by him.”",Tense,present
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”",Aspect,"simple,perfect"
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”","Language varieties","correctness,clarity,middle"
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”","Lexical and semantic fields","concrete,definite/hypothesis,indefinite/thesis,abstract"
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”","Modifying clauses",noun
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”",Mood,indicative
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”","Phrases built on nouns",appositives
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”",Predication,"active,stative"
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”","Subject choices",humans
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”",Tense,"past,present"
7131,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”","Verb choices",modality
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"",Aspect,simple
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"","Language varieties","correctness,clarity,middle"
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"","Modifying clauses",adjective
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"",Mood,indicative
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"",Predication,active
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"","Subject choices","humans,abstractions"
7136,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which "speaks to Vigano's integrity and sincere love of the Church.""]"",Tense,"present,past"
7317,"Speaking to Catholic News Agency, Monsignor Jean-François Lantheaume, who served as first Counsellor of the Nunciature in Washington, confirmed that “Viganò said the truth.
That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.
",Aspect,"simple,perfect"
7317,"Speaking to Catholic News Agency, Monsignor Jean-François Lantheaume, who served as first Counsellor of the Nunciature in Washington, confirmed that “Viganò said the truth.
That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.
","Language varieties","correctness,middle,clarity,forcefulness"
