sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'friends and neighbors' is an appositive that renames the noun 'it' and 'some outright denying it to be possible' is a resumptive modifier that repeats the noun 'shock'.""
}","['appositives', 'resumptive_modifier']",timeout,[],"{
  ""Properties"": [""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'friends and neighbors express shock that the culprit would be capable of carrying out such horrors' is a resumptive modifier as it repeats the noun 'friends and neighbors' in a different form. The phrase 'after virtually every terror attack and mass shooting' is a summative modifier as it summarizes the preceding clause.""
}","['resumptive_modifier', 'summative_modifier']",[],"['resumptive_modifier', 'summative_modifier']",-1,[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' renames and provides more information about the noun 'them'.""
}",['appositives'],"``` 
{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Jewish community' is an appositive, renaming and further describing the noun 'them'.""
}
```",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'the Jewish community' renames and adds information about the noun 'them' (referring to the people being talked about). The resumptive modifier 'a letter' repeats and adds information about the noun 'The letter from the president'.""
}","['appositives', 'resumptive_modifier']",[],['appositives'],-1,[]
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Phrases_built_on_nouns,['appositives'],[],['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'The American Medical Association (AMA)' serves as an appositive, renaming the noun it modifies. Additionally, the phrase 'as anti-American as it comes' functions as a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'The American Medical Association (AMA)' is an appositive that renames 'they'. The phrase 'gun confiscation measures' is a resumptive modifier repeating the noun 'demands'. The phrase 'universal gun registration' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'resumptive_modifier', 'summative_modifier']","``` 
{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'The American Medical Association (AMA)' is an appositive, renaming the noun it modifies 'names'.""
}
```",['appositives'],['appositives'],['appositives'],1,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'drug dealers' renames and provides more information about the noun 'Obama'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'Obama, a landlocked nation' is an appositive that renames the noun 'Obama' with the descriptor 'a landlocked nation'.""
}",['appositives'],"``` 
{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'While Obama pardoned drug dealers and locked up ranchers' is a summative modifier summarizing the actions of Obama, preceding the comparison with Trump.""
}
```",['summative_modifier'],[],['appositives'],-1,[]
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Phrases_built_on_nouns,[],[],['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'No Catholic' is an appositive that renames and further describes the noun 'he'. The phrase 'especially when—indeed because—he lacks canonical proof of invalidity' serves as a resumptive modifier by repeating and further specifying the noun 'he'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'whether or not he consults a priest' is an appositive as it renames 'Catholic'. The phrase 'especially when—indeed because—he lacks canonical proof of invalidity' is a resumptive modifier as it repeats the noun 'marriage'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [
    ""appositives"",
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'whether or not he consults a priest' renames the noun 'Catholic' (appositive). Also, the phrase 'a priest' repeats and modifies the noun 'he' (resumptive modifier).""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive as it renames and further describes the noun 'weapons'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is an appositive modifying 'bless a concentration camp' and a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'weapons which are not explicitly ordained for hunting or for legitimate self-defense' is a summative modifier summarizing the preceding clause. The phrase 'a brothel, a concentration camp' is an appositive phrase renaming the nouns it modifies.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'any woman who goes against a Republican' renames or clarifies the noun 'woman' and the phrase 'any woman who goes against a Democrat' repeats or resumes the noun 'woman'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a Republican' and 'a Democrat' summarizes and generalizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'any woman who goes against a Republican' is repeated and modified as 'any woman who goes against a Democrat.'""
}",['resumptive_modifier'],[],['resumptive_modifier'],-1,[]
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Phrases_built_on_nouns,[],[],[],"``` 
{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Trumpism' is an appositive, renaming 'the future of the GOP'. Additionally, 'GOP, a promising GOP agenda' is a resumptive modifier, repeating the noun 'GOP' to provide additional information.""
}
```","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Trumpism' renames 'the future of the GOP', making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it is hard to see what a promising GOP agenda might look like' serves as a summative modifier summarizing the preceding clause."" 
}",['summative_modifier'],[],['summative_modifier'],-1,[]
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Phrases_built_on_nouns,[],[],[],"``` 
        {
            ""Properties"": [""appositives""],
            ""Explanation"": ""The phrase 'he said' renames or further describes 'Magisterium'.""
        }
```",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'bishops' conferences' renames 'Magisterium' as an appositive, and later 'bishops' conferences' is repeated in 'and bishops' conferences can only decide' serving as a resumptive modifier.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'he said' renames the noun 'Magisterium' as an appositive, and the phrase 'a letter without precedent' repeats the noun 'letter' as a resumptive modifier.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Phrases_built_on_nouns,['appositives'],[],[],,[],,[],,[],[],['appositives'],-1,['appositives']
307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",Phrases_built_on_nouns,[],[],[],"```json
{
    ""Properties"": [""appositives""],
    ""Explanation"": ""The phrase 'BDS, Hamas, blood libels and those who want to destroy Israel' renames 'you'""
}
```",['appositives'],"``` 
{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'BDS, Hamas, blood libels and those who want to destroy Israel' is an appositive phrase renaming the noun 'BDS'. The phrase 'with Jews' is a summative modifier summarizing the preceding clause.""
}
```","['appositives', 'summative_modifier']","``` 
{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Hamas, blood libels and those who want to destroy Israel' is an appositive, renaming the noun 'BDS'. The phrase 'with Jews' is a summative modifier, summarizing the preceding clause.""
}
```","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
