sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm"", ""stress""],
  ""Explanation"": ""The text exhibits rhythm through the use of varying sentence lengths and stress through the emphasis on certain words and phrases, such as 'seriously consider' and 'anti-American'.""
}","['rhythm', 'stress']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains variations in stress and rhythm to create emphasis, such as in 'seriously consider' and 'anti-American'. The sentence also has a rhythmic flow due to the use of commas and longer phrases.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the negative association with the American Medical Association and rhythm to create a flowing, persuasive effect.""
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the actions of both Obama and Trump, and the parallel structure creates a rhythmic pattern in the sentence.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the contrasting actions of Obama and Trump, and the rhythm of the sentence helps create a sense of parallelism and opposition.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the comparison between Obama and Trump's actions, and the parallel structure creates a rhythmic pattern in the sentence.""
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text contains a noticeable rhythmic pattern with a mix of long and short syllables, giving it a flowing and musical quality.""
}",['rhythm'],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses varying levels of stress in certain words for emphasis, and it follows a distinct rhythmic pattern in its structure and phrasing.""
}","['stress', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text exhibits a rhythmic pattern with regular stressed and unstressed syllables, particularly noticeable in the phrases 'declare for himself' and 'lacks canonical proof'.""
}",['rhythm'],[],['rhythm'],-1,[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Prosody_and_punctuation,[],[],[],"{
    ""Properties"": [""rhythm"", ""intonation""],
    ""Explanation"": ""The text exhibits a rhythmic pattern in the repetition of 'one could not' and 'which are not explicitly ordained'. Additionally, the use of commas and pauses in speech indicates the presence of intonation.""
}","['rhythm', 'innotation']","{
    ""Properties"": [""rhythm"", ""intonation""],
    ""Explanation"": ""The text uses a rhythmic pattern and intonation to emphasize the parallel structure of the sentences and the moral judgment being made.""
}","['rhythm', 'innotation']","{
  ""Properties"": [""rhythm"", ""intonation""],
  ""Explanation"": ""The text contains a rhythmic pattern and intonation that emphasizes key points and creates a flowing, persuasive delivery.""
}","['rhythm', 'innotation']",[],"['rhythm', 'innotation']",-1,[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Prosody_and_punctuation,[],[],[],"{
    ""Properties"": [""intonation""],
    ""Explanation"": ""The use of quotation marks and the placement of emphasis on certain words in the text indicate the presence of intonation as a prosodic property.""
}",['innotation'],"{
    ""Properties"": [""stress"", ""rhythm""],
    ""Explanation"": ""The sentence has a specific stress pattern and rhythm that contributes to the overall tone and emphasis of the message.""
}","['stress', 'rhythm']","{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The use of quotation marks suggests a change in intonation and rhythm when reading the quoted statement, indicating the speaker's emphasis on the contrasting beliefs."" 
}","['innotation', 'rhythm']",[],['innotation'],-1,[]
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Prosody_and_punctuation,[],[],[],"{
   ""Properties"": [""stress"", ""rhythm""],
   ""Explanation"": ""The example text uses stress in the words 'Trumpism' and 'GOP' for emphasis, and it also has a noticeable rhythm with the alternating stress pattern in the sentence."" 
}","['stress', 'rhythm']","{
    ""Properties"": [""stress"", ""rhythm""],
    ""Explanation"": ""The use of stress can be seen in the emphasis on 'Trumpism' and 'GOP', while rhythm is evident in the balanced phrasing and cadence of the sentence.""
}","['stress', 'rhythm']","{
  ""Properties"": [
    ""rhythm""
  ],
  ""Explanation"": ""The text exhibits rhythm through the repetition of 'GOP' and 'might', creating a pattern of stressed and unstressed syllables.""
}",['rhythm'],[],"['stress', 'rhythm']",-1,[]
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The example text contains intonation in the form of a reported speech with a change in pitch and rhythm in the form of the natural flow and cadence of the sentence."" 
}","['innotation', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The example text exhibits a regular pattern of stressed and unstressed syllables, creating a distinct rhythm.""
}",['rhythm'],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the words 'one' and 'only', and rhythm to create a flowing and smooth delivery of the sentence.""
}","['stress', 'rhythm']",[],"['innotation', 'rhythm']",-1,[]
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The text contains a variety of intonations and rhythms, demonstrated by the use of punctuation and varying sentence structures to convey different tones and emphases.""
}","['innotation', 'rhythm']","``` 
        {
            ""Properties"": [""rhythm"", ""stress""],
            ""Explanation"": ""The text uses a rhythmic pattern and emphasizes certain words or phrases with stress, such as 'do not', 'frankly', and 'dangerous'.""
        }
```","['rhythm', 'stress']","```json
        {
            ""Properties"": [""rhythm""],
            ""Explanation"": ""The text exhibits a rhythmic pattern in the flow of the sentences, with a balanced and consistent cadence.""
        }
```",['rhythm'],[],"['innotation', 'rhythm']",-1,[]
307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains varying levels of stress on certain words and follows a specific rhythm in the sentence structure, which enhances the persuasive and emotive nature of the message.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The sentence exhibits stress through the emphasis on words like 'stand', 'Hamas', 'blood', 'destroy', and 'Jews'. It also displays a rhythmic pattern with the alternation of stressed and unstressed syllables in the sentence."" 
}","['stress', 'rhythm']","{
  ""Properties"": [""stress""],
  ""Explanation"": ""The sentence uses stress to emphasize the contrast between standing with BDS, Hamas, and blood libels, and standing with Jews. The stressed words 'stand', 'BDS', 'Hamas', 'blood libels', and 'Jews' create a strong rhythmic pattern in the sentence.""
}",['stress'],[],"['stress', 'rhythm']",-1,[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text includes stress on certain words ('Vatican', 'choice', 'world', 'Christ') and follows a distinct rhythm in its delivery.""
}","['stress', 'rhythm']","{
    ""Properties"": [""stress"", ""rhythm""],
    ""Explanation"": ""The text shows stress in the emphasis on 'Vatican', 'choice', 'world', and 'Christ', as well as rhythm in the alternating pattern of stressed and unstressed syllables.""
}","['stress', 'rhythm']","{
  ""Properties"": [""innotation"", ""rhythm""],
  ""Explanation"": ""The use of innotation is evident in the way the last part of the sentence is structured, with a pause created by the colon, and the rhythm of the sentence is also emphasized by the choice of words and their arrangement.""
}","['innotation', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text exhibits a rhythmic pattern with the repetition of 'wholly' and the parallel structure of 'wholly to the one or wholly to the other.'""
}",['rhythm'],"{
  ""Properties"": [
    ""stress"",
    ""rhythm""
  ],
  ""Explanation"": ""The use of stress can be seen in the emphasis placed on certain words, such as 'choice', 'world', 'Lord', 'wholly', and 'other'. The rhythm of the text is also enhanced by the placement of semicolons and the repetition of 'wholly' and 'or'.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stress on certain words such as 'Prologue', 'choice', 'world', and 'Lord', indicating emphasis. The text also exhibits a rhythmic pattern with the use of semicolons to structure the sentence and create a sense of flow.""
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
319,[3],It’s not coming back.,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress""],
  ""Explanation"": ""The stress is placed on the word 'coming' which emphasizes the absence of something.""
}",['stress'],"{
  ""Properties"": [""intonation""],
  ""Explanation"": ""The use of contractions and the period at the end of the sentence indicate a falling intonation, suggesting a sense of finality or resignation.""
}",['innotation'],"{
  ""Properties"": [""intonation"", ""stress"", ""rhythm""],
  ""Explanation"": ""The use of contractions, the placement of the words, and the short, abrupt nature of the sentence indicate the presence of intonation, stress, and rhythm in the example text.""
}","['innotation', 'stress', 'rhythm']",[],['stress'],-1,[]
