sentence_id,count,properties,all_properties,all_count,feature_id
3387,3,"[{'right branching', 'middle branching'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'left branching', 'right branching', 'middle branching'}]","[{'right branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",3,Sentence_architecture
3387,1,"[{'by sentence role', 'by position', 'combinations'}]","[{'by sentence role', 'by position', 'combinations'}, {'by sentence role', 'from inversions', 'by position', 'combinations'}, {'from inversions', 'by position', 'combinations'}]",1,Emphasis
3387,1,"[{'defintion as figure', 'strategic repetition'}]","[{'defintion as figure', 'strategic repetition'}, {'defintion as figure', 'strategic repetition'}, {'strategic repetition'}]",1,Figures_of_argument
3387,1,[set()],"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",1,Phrases_built_on_verbs
3387,1,"[{'appositives', 'resumptive modifier'}]","[{'appositives', 'resumptive modifier'}, {'absolute construction', 'appositives'}, {'appositives'}]",1,Phrases_built_on_nouns
3387,0,[],"[{'gramatical structure (parison)'}, {'gramatical structure (parison)', 'comparison (parallelism in argument)'}, {'gramatical structure (parison)'}]",0,Parallelism
271,1,"[{'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",1,Language_of_origin
271,1,[set()],[],3,New_words_and_changing_uses
271,1,"[{'concrete', 'indefinite/thesis'}]","[{'concrete', 'indefinite/thesis'}, {'concrete', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}]",2,Lexical_and_semantic_fields
271,1,"[{'high', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]","[{'high', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'high', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'high', 'correctness'}]",1,Language_varieties
271,1,[{'metonymy'}],"[{'metonymy'}, {'metaphor', 'euphemism'}, {'simile', 'metonymy'}, {'euphemism'}]",1,Tropes
271,1,[set()],"[{'emphasis'}, {'emphasis'}, set()]",3,Figures_of_word_choice
271,1,"[{'stative', 'active'}]","[{'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",5,Predication
271,1,"[{'abstractions', 'things'}]","[{'abstractions', 'things'}, {'abstractions', 'things'}, {'rhetorical participants', 'concepts', 'things'}, {'abstractions', 'things'}, {'abstractions', 'things'}]",2,Subject_choices
271,1,[{'present'}],"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",4,Tense
271,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",10,Aspect
271,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",1,Mood
271,1,"[{'negation', 'multiplication'}]","[{'negation', 'multiplication'}, {'negation', 'multiplication'}, {'negation', 'multiplication'}, {'negation', 'multiplication'}, {'negation', 'multiplication'}, {'negation', 'multiplication'}]",6,Verb_choices
271,1,[{'adjective'}],"[{'adjective'}, {'adjective'}, {'adjective'}]",1,Modifying_clauses
271,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",4,Modifying_phrases
271,1,"[{'loose sentences', 'right branching'}]","[{'loose sentences', 'right branching'}, {'loose sentences', 'right branching'}]",2,Sentence_architecture
271,0,[],"[{'by sentence role', 'by position'}, {'by position'}, {'by sentence role', 'by position'}]",0,Emphasis
271,1,[{'strategic repetition'}],"[{'strategic repetition'}, {'strategic repetition'}, {'strategic repetition'}]",1,Figures_of_argument
3397,2,"[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]","[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
3397,2,"[{'conversions'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]","[{'conversions'}, {'conversions'}, {'conversions'}, {'conversions'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",7,New_words_and_changing_uses
3397,1,"[{'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",15,Lexical_and_semantic_fields
3397,1,"[{'clarity', 'middle', 'correctness'}]","[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",1,Language_varieties
3397,1,[{'irony'}],"[{'irony'}, {'irony'}, {'irony'}, {'paradox'}, {'paradox'}]",2,Tropes
3397,3,"[{'emphasis'}, {'metaplasms', 'emphasis'}, {'definite/hypothesis', 'concrete'}]","[{'emphasis'}, {'metaplasms', 'emphasis'}, {'emphasis'}]",3,Figures_of_word_choice
3397,1,"[{'compound', 'active'}]","[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",19,Predication
3397,2,"[{'humans', 'rhetorical participants'}, {'humans', 'abstractions'}]","[{'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'concepts'}, {'humans', 'abstractions'}]",7,Subject_choices
3397,1,[{'past'}],"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",7,Tense
3397,2,"[{'simple'}, {'compound', 'active'}]","[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'compound', 'active'}]",11,Aspect
3397,1,"[{'interrogative', 'indicative'}]","[{'interrogative', 'indicative'}, {'interrogative', 'indicative'}, {'interrogative', 'indicative'}]",3,Mood
3397,1,[{'subordinate'}],"[{'subordinate'}, {'subordinate'}, {'subordinate', 'adjective', 'noun'}]",2,Modifying_clauses
3397,2,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, set()]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, set()]",16,Modifying_phrases
3397,2,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'periodic sentences', 'right branching'}]","[{'periodic sentences', 'right branching'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",2,Sentence_architecture
3397,3,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position', 'combinations'}, {'by sentence role', 'from inversions', 'by position'}]","[{'by sentence role', 'from inversions', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position', 'combinations'}]",3,Emphasis
3397,2,"[{'modality', 'multiplication'}, {'nominalization', 'modality'}]","[{'nominalization', 'modality'}, {'nominalization', 'modality'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}]",4,Verb_choices
3397,1,"[{'eduction', 'induction'}]","[{'eduction', 'induction'}, {'question'}, {'defintion as figure'}]",1,Figures_of_argument
3397,1,[{'participal phrases'}],"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",3,Phrases_built_on_verbs
3407,2,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
3407,3,"[{'foreign borrowing', 'compounds', 'conversions'}, {'proper nouns to common nouns'}, {'compounds', 'proper nouns to common nouns'}]","[{'proper nouns to common nouns'}, {'compounds', 'proper nouns to common nouns'}, {'foreign borrowing', 'compounds', 'conversions'}, {'foreign borrowing', 'compounds', 'conversions'}]",4,New_words_and_changing_uses
3407,3,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis'}, {'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",19,Lexical_and_semantic_fields
3407,3,"[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]","[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",4,Language_varieties
3407,2,"[{'antonomasia'}, {'synecdoche', 'antonomasia'}]","[{'antonomasia'}, {'antonomasia'}, {'antonomasia'}, {'synecdoche', 'antonomasia'}]",4,Tropes
3407,1,[{'emphasis'}],"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",2,Figures_of_word_choice
3407,3,"[{'stative', 'compound', 'active'}, {'compound', 'active'}, {'active'}]","[{'compound', 'active'}, {'active'}, {'active'}, {'active'}, {'compound', 'active'}, {'stative', 'compound', 'active'}]",6,Predication
3407,4,"[{'simple'}, {'humans', 'concepts', 'things'}, {'humans', 'abstractions'}, {'humans'}]","[{'humans'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions'}]",7,Subject_choices
3407,1,[{'past'}],"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",4,Tense
3407,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}]",4,Aspect
3407,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",3,Mood
3407,2,"[{'adjective', 'noun'}, {'adjective'}]","[{'adjective'}, {'adjective'}, {'adjective', 'noun'}, {'adjective', 'noun'}]",4,Modifying_clauses
3407,1,"[{'absolute construction', 'appositives'}]","[{'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}]",5,Phrases_built_on_nouns
3407,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",22,Modifying_phrases
3407,2,"[{'left branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}]","[{'left branching', 'middle branching'}, {'left branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}]",3,Sentence_architecture
3407,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",1,Emphasis
