sentence_id,all_properties,feature_id,majority_prop
271,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
271,"[{'loose sentences', 'right branching'}, {'loose sentences', 'right branching'}]",Sentence_architecture,"['right branching', 'loose sentences']"
271,"[{'by sentence role', 'by position'}, {'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
271,"[{'strategic repetition'}, {'strategic repetition'}, {'strategic repetition'}]",Figures_of_argument,['strategic repetition']
3397,"[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Latin/Greek', 'Old English Core', 'Norman French']"
3397,"[{'conversions'}, {'conversions'}, {'conversions'}, {'conversions'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",New_words_and_changing_uses,['conversions']
3397,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
3397,"[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'clarity']"
3397,"[{'irony'}, {'irony'}, {'irony'}, {'paradox'}, {'paradox'}]",Tropes,['irony']
3397,"[{'emphasis'}, {'metaplasms', 'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
3397,"[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",Predication,"['active', 'compound']"
3397,"[{'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'concepts'}, {'humans', 'abstractions'}]",Subject_choices,"['humans', 'abstractions']"
3397,"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
3397,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'compound', 'active'}]",Aspect,['simple']
3397,"[{'interrogative', 'indicative'}, {'interrogative', 'indicative'}, {'interrogative', 'indicative'}]",Mood,"['indicative', 'interrogative']"
3397,"[{'subordinate'}, {'subordinate'}, {'subordinate', 'adjective', 'noun'}]",Modifying_clauses,['subordinate']
3397,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, set()]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
3397,"[{'periodic sentences', 'right branching'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Sentence_architecture,"['periodic sentences', 'right branching']"
3397,"[{'by sentence role', 'from inversions', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position', 'combinations'}]",Emphasis,"['by position', 'from inversions', 'by sentence role']"
3397,"[{'nominalization', 'modality'}, {'nominalization', 'modality'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}]",Verb_choices,"['modality', 'nominalization']"
3397,"[{'eduction', 'induction'}, {'question'}, {'defintion as figure'}]",Figures_of_argument,"['induction', 'eduction']"
3397,"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,['participal phrases']
3407,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
3407,"[{'proper nouns to common nouns'}, {'compounds', 'proper nouns to common nouns'}, {'foreign borrowing', 'compounds', 'conversions'}, {'foreign borrowing', 'compounds', 'conversions'}]",New_words_and_changing_uses,"['conversions', 'foreign borrowing', 'compounds']"
3407,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
3407,"[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",Language_varieties,"['appropriateness', 'middle', 'correctness', 'forcefulness', 'clarity']"
3407,"[{'antonomasia'}, {'antonomasia'}, {'antonomasia'}, {'synecdoche', 'antonomasia'}]",Tropes,['antonomasia']
3407,"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
3407,"[{'compound', 'active'}, {'active'}, {'active'}, {'active'}, {'compound', 'active'}, {'stative', 'compound', 'active'}]",Predication,['active']
3407,"[{'humans'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'concepts', 'things'}, {'humans', 'concepts', 'things'}, {'humans', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions'}]",Subject_choices,"['humans', 'abstractions']"
3407,"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
3407,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
3407,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
3407,"[{'adjective'}, {'adjective'}, {'adjective', 'noun'}, {'adjective', 'noun'}]",Modifying_clauses,['adjective']
3407,"[{'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}, {'absolute construction', 'appositives'}]",Phrases_built_on_nouns,"['appositives', 'absolute construction']"
3407,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
3407,"[{'left branching', 'middle branching'}, {'left branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}]",Sentence_architecture,"['left branching', 'middle branching']"
3407,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
3407,[{'defintion as figure'}],Figures_of_argument,['defintion as figure']
3407,"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,['participal phrases']
275,"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
275,"[{'clipping', 'conversions'}, {'conversions'}, set()]",New_words_and_changing_uses,"['conversions', 'clipping']"
275,"[{'definite/hypothesis', 'indefinite/thesis'}, {'definite/hypothesis', 'indefinite/thesis'}, {'definite/hypothesis'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",Lexical_and_semantic_fields,"['correctness', 'middle', 'forcefulness', 'clarity']"
275,"[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'forcefulness', 'clarity']"
275,"[{'irony'}, {'irony'}, {'irony'}, {'irony'}]",Tropes,['irony']
275,"[{'emphasis', 'ploce'}, {'emphasis', 'ploce'}, {'emphasis', 'ploce'}, {'emphasis', 'ploce'}, {'emphasis', 'ploce'}, {'emphasis', 'ploce'}, {'active'}, {'active'}]",Figures_of_word_choice,"['ploce', 'emphasis']"
275,"[{'active'}, {'active'}, {'active'}, {'active'}]",Predication,['active']
275,"[{'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'rhetorical participants', 'humans'}, {'rhetorical participants', 'humans'}, {'rhetorical participants', 'humans'}]",Subject_choices,"['humans', 'rhetorical participants']"
275,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
275,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
275,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
275,[{'indicative'}],Verb_choices,['indicative']
275,"[{'adjective'}, {'adjective'}, {'adjective'}]",Modifying_clauses,['adjective']
275,"[{'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers']"
275,"[{'right branching'}, {'right branching'}]",Sentence_architecture,['right branching']
275,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by position'}]",Emphasis,"['by position', 'by sentence role']"
275,"[{'antimetabole', 'strategic repetition'}, {'antimetabole'}, {'Antimetabole'}]",Figures_of_argument,"['strategic repetition', 'antimetabole']"
282,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
282,"[{'proper nouns to common nouns', 'prefixes/suffixes'}, {'proper nouns to common nouns', 'prefixes/suffixes'}, {'proper nouns to common nouns', 'prefixes/suffixes'}]",New_words_and_changing_uses,"['prefixes/suffixes', 'proper nouns to common nouns']"
282,"[{'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}]",Lexical_and_semantic_fields,"['abstract', 'definite/hypothesis']"
282,"[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'clarity']"
282,[{'antonomasia'}],Tropes,['antonomasia']
